,Ball_Count,PKG_Dimension,PKG_Height,RTD_SETUP,tester,equip_id,Due_Date,Suggest_Date,Last_PM,Event_Code,Code,Semi_State_ID,Standard_work_time,Location,Status,PM_duration,Type,Freq,Cur,Due,warning,critical,handler,NOTE
983,200B,200/264FBGA10X14.5,1.1-1.1,200/264FBGA10X14.5_128X_1.1-1.1_1126,SM3016-0094,SM3016-0094,2022-07-29 23:59:00,2022-07-28 23:59:00,2022-06-29 06:43:19.923,CLEAN AND INSPECTION,CLEAN AND INSPECTION,ENGINEERING         ,0.5,T01-TFC1-P0316,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0164,
984,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0048,TW322SM-0379,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 19:02:41.367,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1117,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0379,
985,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0048,TW322SM-0379,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 19:02:41.383,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1117,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0379,
986,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0048,TW322SM-0379,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 19:02:41.400,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1117,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0379,
987,496B,496/756FBGA14X12.4,0.69-0.71,496/756FBGA14X12.4_128X_0.69-0.71_1266,SM3316-0048,TW322SM-0379,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-17 03:27:22.567,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1117,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0379,
988,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0243,TW322SM-0315,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 14:30:10.980,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0526,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0315,
989,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0243,TW322SM-0315,2022-08-12 23:59:00,2022-08-11 23:59:00,2021-08-12 02:08:21.937,Ionizer Pin change,Ionizer Pin change,PRODUCTIVE          ,0.5,T01-TFC1-P0526,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,365.0,30.0,1.0,TW322SM-0315,
990,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0243,TW322SM-0315,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 14:30:10.980,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0526,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0315,
991,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0243,TW322SM-0315,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 14:30:10.997,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0526,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0315,
992,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0243,TW322SM-0315,2022-07-22 23:59:00,2022-07-21 23:59:00,2022-07-07 14:30:11.013,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P0526,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0315,
993,256B,256/1156FBGA14X14,0.6-1.1,256/1156FBGA14X14_64-128X_0.6-1.1_ION_0873,SMG2P-0109,SMG2P-0109,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 23:09:06.260,CLEAN AND INSPECTION,CLEAN AND INSPECTION,NON-SCHEDULED       ,0.5,T01-TFC1-P0820,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322HM-0066,
994,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-08-05 23:59:00,2022-08-04 23:59:00,2022-07-06 05:53:59.187,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0400,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0181,
995,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-08-05 23:59:00,2022-08-04 23:59:00,2022-07-06 05:53:59.203,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0400,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0181,
996,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-08-05 23:59:00,2022-08-04 23:59:00,2022-07-06 05:53:59.203,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0400,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0181,
997,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-08-05 23:59:00,2022-08-04 23:59:00,2022-05-07 05:11:01.593,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P0400,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0181,
998,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-08-08 23:59:00,2022-08-04 23:59:00,N/A,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P0400,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0181,
999,78B,78/117FBGA8X11,1.0-1.0,78/117FBGA8X11_256X_1.0-1.0_1335,SM3316-0152,TW322SM-0181,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-07-06 05:53:59.220,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P0400,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0181,
1000,496B,496/756FBGA14X12.4,0.58-0.67,496/756FBGA14X12.4_64-128X_0.58-0.67_ION_1210,SM3316-0143,SM3316-0143,2022-08-07 23:59:00,2022-08-06 23:59:00,2022-07-08 18:21:54.580,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1726,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0435,
1001,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-08-14 23:59:00,2022-08-13 23:59:00,2022-07-15 02:05:08.257,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1120,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0387,
1002,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-08-14 23:59:00,2022-08-13 23:59:00,2022-07-15 02:05:08.273,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1120,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0387,
1003,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-08-14 23:59:00,2022-08-13 23:59:00,2022-07-15 02:05:08.273,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1120,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0387,
1004,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-08-12 23:59:00,2022-08-11 23:59:00,2022-05-14 20:14:29.947,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P1120,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0387,
1005,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-08-14 23:59:00,2022-08-13 23:59:00,2022-02-13 17:50:05.333,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P1120,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0387,
1006,2406B,2406/2600FBGA14.5X14,1.0-1.0,2406/2600FBGA14.5X14_64-128X_1.0-1.0_1327,SM3316-0051,TW322SM-0387,2022-07-30 23:59:00,2022-07-29 23:59:00,2022-07-15 02:05:08.287,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1120,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0387,
1007,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0172,SM3016-0172,2022-08-04 23:59:00,2022-08-03 23:59:00,2022-07-05 06:11:36.223,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0110,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0235,
1008,178B,178/221FBGA11X11.5,0.75-0.85,178/221FBGA11X11.5_64-128X_0.75-0.85_0822_ION,SMG2P-0114,SMG2P-0114,2022-07-21 23:59:00,2022-07-20 23:59:00,2022-06-21 14:47:31.493,CLEAN AND INSPECTION,CLEAN AND INSPECTION,STANDBY             ,0.5,T01-TFC1-P0727,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0430,
1009,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-27 23:59:00,2022-07-25 23:59:00,2022-06-27 10:00:36.620,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1122,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0392,
1010,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-27 23:59:00,2022-07-25 23:59:00,2022-06-27 10:00:36.637,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1122,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0392,
1011,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-27 23:59:00,2022-07-25 23:59:00,2022-06-27 10:00:36.667,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1122,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0392,
1012,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-26 23:59:00,2022-07-25 23:59:00,2022-04-27 01:06:23.917,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P1122,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0392,
1013,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-28 23:59:00,2022-07-25 23:59:00,2022-01-27 06:34:06.010,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P1122,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0392,
1014,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,TW322SM-0392,2022-07-27 23:59:00,2022-07-25 23:59:00,2022-07-12 05:49:39.223,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1122,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0392,
1015,315B,315/315FBGA12.4X15,1.1-1.1,315/315FBGA12.4X15_256X_1.1-1.1_1329,SM3316-0174,SM3316-0174,2022-08-06 23:59:00,2022-08-05 23:59:00,2022-07-07 00:34:24.113,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1410,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0466,
1016,180B,180/252FBGA12X14,1.1-1.2,180/252FBGA12X14_128-256X_1.1-1.2_DISSIPATIVE_1112,SM3016-0152,SM3016-0152,2022-07-23 23:59:00,2022-07-22 23:59:00,2022-06-23 17:59:57.213,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0126,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0214,
1017,200B,200/264FBGA10X14.5,0.8-0.8,200/264FBGA10X14.5_256X_0.8-0.8_1311,SM3316-0144,SM3316-0144,2022-08-07 23:59:00,2022-08-06 23:59:00,2022-07-08 06:56:25.723,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1423,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0436,
1018,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0091,SM3316-0091,2022-08-16 23:59:00,2022-08-15 23:59:00,2022-07-17 15:54:50.610,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0619,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0296,
1019,256B,256/1156FBGA14X14,0.6-1.1,256/1156FBGA14X14_64-128X_0.6-1.1_ION_0873,SMG2P-0109,TW322HM-0066,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 23:08:45.077,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0820,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322HM-0066,
1020,256B,256/1156FBGA14X14,0.6-1.1,256/1156FBGA14X14_64-128X_0.6-1.1_ION_0873,SMG2P-0109,TW322HM-0066,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 23:08:45.090,PM 1 MONTH,TW322HM IONIZER 1 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P0820,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322HM-0066,
1021,256B,256/1156FBGA14X14,0.6-1.1,256/1156FBGA14X14_64-128X_0.6-1.1_ION_0873,SMG2P-0109,TW322HM-0066,2022-08-15 23:59:00,2022-08-14 23:59:00,2022-07-16 23:08:45.090,PM 1MONTH,PM 1  MONTH(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0820,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322HM-0066,
1022,315B,315/315FBGA12.4X15,1.1-1.1,315/315FBGA12.4X15_256X_1.1-1.1_1329,SM3316-0046,TW322SM-0375,2022-07-29 23:59:00,2022-07-28 23:59:00,2022-06-29 10:45:10.987,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1115,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0375,
1023,315B,315/315FBGA12.4X15,1.1-1.1,315/315FBGA12.4X15_256X_1.1-1.1_1329,SM3316-0046,TW322SM-0375,2022-07-29 23:59:00,2022-07-28 23:59:00,2022-06-29 10:45:11.003,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P1115,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0375,
1024,315B,315/315FBGA12.4X15,1.1-1.1,315/315FBGA12.4X15_256X_1.1-1.1_1329,SM3316-0046,TW322SM-0375,2022-07-29 23:59:00,2022-07-28 23:59:00,2022-06-29 10:45:11.003,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P1115,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0375,
1025,315B,315/315FBGA12.4X15,1.1-1.1,315/315FBGA12.4X15_256X_1.1-1.1_1329,SM3316-0046,TW322SM-0375,2022-07-29 23:59:00,2022-07-28 23:59:00,2022-07-14 03:45:08.000,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P1115,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0375,
1026,200B,200/264FBGA10X14.5,1.14-1.14,200/264FBGA10X14.5_256X_1.14-1.14_1311,SM3316-0061,SM3316-0061,2022-07-27 23:59:00,2022-07-26 23:59:00,2022-06-27 10:01:56.217,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P1122,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0392,
1027,400B,400/2255FBGA12.75X16.98,0.61-0.61,400/2255FBGA12.75X16.98_64-128X_0.61-0.61_1312,SM3316-0180,SM3316-0180,2022-07-21 23:59:00,2022-07-20 23:59:00,N/A,CLEAN AND INSPECTION,CLEAN AND INSPECTION,STANDBY             ,0.5,T01-TFC1-P1406,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0472,
1028,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-08 23:59:00,2022-08-06 23:59:00,2022-07-09 03:38:34.320,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0925,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0360,
1029,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-15 23:59:00,2022-08-14 23:59:00,2021-08-15 05:30:31.880,Ionizer Pin change,Ionizer Pin change,PRODUCTIVE          ,0.5,T01-TFC1-P0925,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,365.0,30.0,1.0,TW322SM-0360,
1030,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-08 23:59:00,2022-08-06 23:59:00,2022-07-09 03:38:34.333,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0925,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0360,
1031,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-08 23:59:00,2022-08-06 23:59:00,2022-07-09 03:38:34.350,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0925,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0360,
1032,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-15 23:59:00,2022-08-14 23:59:00,2021-08-15 05:30:31.897,PM 1 YEAR,TECHWING ANNUAL PM,PRODUCTIVE          ,12.0,T01-TFC1-P0925,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,365.0,30.0,1.0,TW322SM-0360,
1033,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-07 23:59:00,2022-08-06 23:59:00,2022-05-09 02:00:02.213,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P0925,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0360,
1034,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-08-08 23:59:00,2022-08-06 23:59:00,2022-02-07 17:49:38.250,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P0925,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0360,
1035,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0027,TW322SM-0360,2022-07-24 23:59:00,2022-07-23 23:59:00,2022-07-09 03:38:34.350,PM ESD CDM 250V,TW322SM ESD 250V HALF MONTH PM,PRODUCTIVE          ,0.5,T01-TFC1-P0925,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,15.0,7.0,1.0,TW322SM-0360,
1036,200B,200/264FBGA10X14.5,0.95-0.95,200/264FBGA10X14.5_256X_0.95-0.95_1311,SM3316-0115,SM3316-0115,2022-07-23 23:59:00,2022-07-22 23:59:00,2022-06-23 15:30:04.457,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0404,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0144,
1037,376B,376/1156FBGA14X14,0.66-0.71,376/1156FBGA14X14_64-128X_0.66-0.71_1056,SM3016-0060,TW322SM-0123,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 14:31:28.870,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0221,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0123,
1038,376B,376/1156FBGA14X14,0.66-0.71,376/1156FBGA14X14_64-128X_0.66-0.71_1056,SM3016-0060,TW322SM-0123,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 14:31:28.870,PM 1 MONTH,TW322SM 1 MONTH PM(FOR IONIZER),PRODUCTIVE          ,6.0,T01-TFC1-P0221,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0123,
1039,376B,376/1156FBGA14X14,0.66-0.71,376/1156FBGA14X14_64-128X_0.66-0.71_1056,SM3016-0060,TW322SM-0123,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-07-02 14:31:28.887,PM 1 MONTH,TW322SM 1 MONTH PM(FOR MACHINE),PRODUCTIVE          ,6.0,T01-TFC1-P0221,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0123,
1040,376B,376/1156FBGA14X14,0.66-0.71,376/1156FBGA14X14_64-128X_0.66-0.71_1056,SM3016-0060,TW322SM-0123,2022-08-01 23:59:00,2022-07-31 23:59:00,2022-05-03 03:39:04.570,PM 3 MONTH,TW322SM 3 MONTH PM,PRODUCTIVE          ,6.0,T01-TFC1-P0221,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,90.0,14.0,1.0,TW322SM-0123,
1041,376B,376/1156FBGA14X14,0.66-0.71,376/1156FBGA14X14_64-128X_0.66-0.71_1056,SM3016-0060,TW322SM-0123,2022-08-03 23:59:00,2022-07-31 23:59:00,2022-02-02 03:59:16.670,PM 6 MONTH,TECHWING SEMI ANNUAL PM,PRODUCTIVE          ,8.0,T01-TFC1-P0221,WARNING             ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,182.0,30.0,1.0,TW322SM-0123,
1042,2406B,2406/2600FBGA14.5X14,0.98-0.98,2406/2600FBGA14.5X14_64-128X_0.98-0.98_1213,SM3316-0002,TW322SM-0324,2022-07-31 23:59:00,2022-07-30 23:59:00,2022-07-01 03:07:31.107,CLEAN AND INSPECTION,CLEAN AND INSPECTION,PRODUCTIVE          ,0.5,T01-TFC1-P0815,COMING DUE          ,CONTINUOUS          ,TIME                ,DAY                 ,N/A,30.0,7.0,1.0,TW322SM-0324,
